Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
172.68.51.208,34166,167.235.145.223,443,1143,4470721,2732,519,36371,624,4434350,37.286315,36.194782,8038,980108
172.68.51.211,41530,167.235.145.223,443,872,2438548,1754,388,28000,484,2410548,16.090028,60.065569,3729,321055
172.68.51.212,19490,167.235.145.223,443,643,4745202,1749,296,21735,347,4723467,15.99241,60.499138,2874,624599
172.68.51.216,25094,167.235.145.223,443,1596,3135527,2444,665,47518,931,3088009,27.419061,38.998889,9747,633455
172.68.51.218,44236,167.235.145.223,443,705,5047503,122,279,22317,426,5025186,0.198192,60.683736,2942,662475
172.68.62.16,47700,167.235.145.223,443,334,1104323,3382,163,12166,171,1092157,68.737668,0.512526,189898,17047439
172.68.62.17,20652,167.235.145.223,443,6,427,1718,2,132,4,295,15.298222,29.725133,35,79
172.68.62.20,12362,167.235.145.223,443,6,427,1359,2,132,4,295,8.991797,29.685891,35,79
172.68.62.25,50716,167.235.145.223,443,6,427,2393,2,132,4,295,26.352998,29.656655,35,79
172.68.62.27,26380,167.235.145.223,443,6,427,831,2,132,4,295,2.059805,29.801363,35,79
172.68.62.30,39930,167.235.145.223,443,77,2052646,780,41,3566,36,2049080,1.798351,60.049015,475,272987
172.68.62.38,53116,167.235.145.223,443,14,7452,784,9,3678,5,3774,1.838559,65.962112,446,457
172.68.62.39,48444,167.235.145.223,443,20,9681,2747,10,2816,10,6865,37.781701,18.011419,1250,3049
172.68.62.43,45154,167.235.145.223,443,7,493,1290,3,198,4,295,7.938859,29.816669,53,79
172.68.62.47,58876,167.235.145.223,443,365,1461951,2772,174,12892,191,1449059,38.810739,30.525495,3378,379763
172.68.62.49,44246,167.235.145.223,443,6,427,2429,2,132,4,295,27.149759,29.685416,35,79
172.68.62.53,23440,167.235.145.223,443,334,1179668,2892,158,11836,176,1167832,44.696581,30.514947,3103,306166
172.68.62.55,32162,167.235.145.223,443,11,5725,1470,7,2882,4,2843,11.104979,62.726037,367,362
172.68.62.60,63040,167.235.145.223,443,373,1471503,3605,182,13420,191,1458083,80.517061,0.48447,221602,24077164
172.68.62.63,55570,167.235.145.223,443,6,427,1688,2,132,4,295,14.461094,29.577968,35,79
172.68.62.73,30336,167.235.145.223,443,495,2061246,2875,240,17351,255,2043895,43.845088,30.683528,4523,532896
172.68.62.75,13600,167.235.145.223,443,23,12510,1497,15,5963,8,6547,11.504003,65.658469,726,797
172.68.62.88,17484,167.235.145.223,443,423,2642360,1703,202,15497,221,2626863,14.766322,48.196855,2572,436022
172.68.62.91,17934,167.235.145.223,443,30,18095,760,20,8832,10,9263,1.711043,69.439257,1017,1067
172.68.62.97,34458,167.235.145.223,443,372,2137496,2749,171,12797,201,2124699,37.82382,30.5488,3351,556407
172.68.62.98,26794,167.235.145.223,443,366,1353557,2046,175,12958,191,1340599,20.681415,60.219396,1721,178095
172.68.62.107,18248,167.235.145.223,443,520,6073490,883,244,19232,276,6054258,2.498188,59.753484,2574,810564
172.68.62.109,59338,167.235.145.223,443,344,1315920,3503,163,12166,181,1303754,74.628687,0.471134,206582,22138143
172.68.62.112,62416,167.235.145.223,443,411,2438385,3127,189,13985,222,2424400,55.833048,0.52688,212344,36811418
172.68.62.116,24208,167.235.145.223,443,441,2178205,3243,204,14975,237,2163230,61.850812,0.662725,180768,26113154
172.68.62.122,13428,167.235.145.223,443,352,1253164,2642,171,12694,181,1240470,32.723729,30.494156,3330,325431
172.68.62.124,50570,167.235.145.223,443,7,493,1330,3,198,4,295,8.454865,29.587628,53,79
172.68.62.124,53908,167.235.145.223,443,388,2457952,3363,181,13457,207,2444495,67.832943,0.487557,220807,40110099
172.68.62.126,32964,167.235.145.223,443,527,2623832,2996,255,18341,272,2605491,49.841884,30.669144,4784,679638
172.68.62.138,33644,167.235.145.223,443,440,2383090,1985,218,15899,222,2367191,19.815093,60.193917,2113,314608
172.68.62.141,39942,167.235.145.223,443,49,1255161,2020,26,2473,23,1252688,20.266376,36.343049,544,275747
172.68.62.144,61884,167.235.145.223,443,6,427,2077,2,132,4,295,21.32771,29.645759,35,79
172.68.62.150,32698,167.235.145.223,443,16,7716,3589,8,1843,8,5873,79.783911,0.221126,66676,212476
172.68.62.151,29674,167.235.145.223,443,10,2392,1972,5,1171,5,1221,19.716379,60.059583,155,162
172.68.62.158,34822,167.235.145.223,443,333,1212779,1352,160,11968,173,1200811,8.894533,60.213821,1590,159539
172.68.62.164,22684,167.235.145.223,443,7,493,936,3,198,4,295,3.111948,29.654906,53,79
172.68.62.177,56978,167.235.145.223,443,428,2496806,1645,204,14975,224,2481831,13.806745,60.201034,1989,329805
172.68.62.181,42622,167.235.145.223,443,357,1383069,3134,168,12496,189,1370573,56.471727,0.509918,196047,21502641
172.68.62.182,56202,167.235.145.223,443,33,19804,1074,22,9612,11,10192,5.080224,68.724806,1118,1186
172.68.62.191,54100,167.235.145.223,443,430,2678266,3489,203,14909,227,2663357,73.840508,0.601115,198417,35445557
172.68.62.196,47578,167.235.145.223,443,333,1233833,3009,158,11836,175,1221997,50.583512,30.513382,3103,320383
172.68.62.212,44766,167.235.145.223,443,21,9748,3126,11,2882,10,6866,55.805785,23.996036,960,2289
172.68.62.214,63054,167.235.145.223,443,475,2319077,2351,232,16823,243,2302254,25.819309,30.554328,4404,602796
172.68.62.222,12658,167.235.145.223,443,443,2199422,3590,211,15437,232,2183985,79.834745,0.533446,231506,32752855
172.68.110.5,34326,167.235.145.223,443,320,6590739,2645,158,13668,162,6577071,32.810189,21.710517,5036,2423552
172.68.110.7,16928,167.235.145.223,443,6,427,1893,2,132,4,295,18.5688,29.865061,35,79
172.68.110.9,38874,167.235.145.223,443,126,2458548,274,68,17866,58,2440682,0.448351,78.04315,1831,250187
172.68.110.9,45314,167.235.145.223,443,48,29816,532,32,14996,16,14820,0.997155,78.036912,1537,1519
172.68.110.14,29746,167.235.145.223,443,6,427,1445,2,132,4,295,10.929834,29.517977,35,79
172.68.110.114,20000,167.235.145.223,443,6,427,2472,2,132,4,295,28.199856,29.721121,35,79
172.68.110.119,41856,167.235.145.223,443,6,427,1838,2,132,4,295,17.354341,29.825654,35,79
172.68.110.122,29410,167.235.145.223,443,237,4067435,2837,113,9606,124,4057829,42.148199,30.3878,2528,1068278
172.68.110.124,45798,167.235.145.223,443,532,8256849,2584,239,20194,293,8236655,30.136948,38.224374,4226,1723853
172.68.110.128,15974,167.235.145.223,443,145,1447366,2589,75,6293,70,1441073,30.227329,30.481842,1651,378211
172.68.110.132,50530,167.235.145.223,443,6,427,1768,2,132,4,295,16.439754,29.674178,35,79
172.68.110.134,48968,167.235.145.223,443,24,15377,1025,16,7953,8,7424,4.70187,77.011329,826,771
172.68.110.135,43582,167.235.145.223,443,21,13242,1507,14,6753,7,6489,11.69398,63.015755,857,823
172.68.110.139,34682,167.235.145.223,443,269,4394666,1875,128,10596,141,4384070,18.1422,60.356879,1404,581086
172.68.110.142,62814,167.235.145.223,443,96,59302,114,64,29656,32,29646,0.183169,80.113001,2961,2960
172.68.110.145,25236,167.235.145.223,443,188,2303188,3505,88,7363,100,2295825,74.881609,0.086273,682762,212889316
172.68.110.147,56490,167.235.145.223,443,245,4309197,3210,115,9926,130,4299271,60.153111,0.343028,231491,100266357
172.68.110.149,28124,167.235.145.223,443,178,2082537,3219,87,7297,91,2075240,60.937796,0.076795,760153,216184907
172.68.110.149,47366,167.235.145.223,443,121,4102861,81,53,4995,68,4097866,0.124767,60.33205,662,543375
172.68.110.152,29464,167.235.145.223,443,162,2220111,3084,68,6043,94,2214068,53.903716,0.08631,560120,205220067
172.68.110.153,30742,167.235.145.223,443,6,427,1233,2,132,4,295,7.356289,29.564504,35,79
172.68.110.154,24420,167.235.145.223,443,202,2316144,3629,102,8287,100,2307857,81.888118,0.083665,792398,220675981
172.68.110.163,27258,167.235.145.223,443,238,4350906,3570,107,9398,131,4341508,78.172044,0.386245,194653,89922365
172.68.110.165,58270,167.235.145.223,443,290,4643751,1057,150,12359,140,4631392,4.995572,57.417596,1721,645292
172.68.110.166,24604,167.235.145.223,443,250,4490198,1157,113,9606,137,4480592,6.122587,60.34357,1273,594010
172.68.110.170,10042,167.235.145.223,443,6,427,493,2,132,4,295,0.897205,29.503748,35,79
172.68.110.172,33784,167.235.145.223,443,243,2779915,2355,129,10069,114,2769846,25.842035,30.165046,2670,734584
172.68.110.174,22646,167.235.145.223,443,6,427,1550,2,132,4,295,12.416433,29.99749,35,78
172.68.110.176,18412,167.235.145.223,443,398,9549753,1913,188,16552,210,9533201,18.918933,59.783598,2214,1275694
172.68.110.183,64190,167.235.145.223,443,274,4877601,3327,131,10982,143,4866619,66.165391,0.353635,248436,110093604
172.68.110.185,41060,167.235.145.223,443,253,4478618,1519,116,10115,137,4468503,11.885345,70.23249,1152,508995
172.68.110.187,56346,167.235.145.223,443,539,14501278,1531,248,21886,291,14479392,12.124862,60.375339,2899,1918583
172.68.110.190,13526,167.235.145.223,443,187,2355041,35,113,35732,74,2319309,0.05072,79.361716,3601,233796
172.68.110.191,30404,167.235.145.223,443,171,2352862,230,98,34482,73,2318380,0.373313,78.902403,3496,235063
172.68.110.192,10008,167.235.145.223,443,7,493,2256,3,198,4,295,24.494543,29.95728,52,78
172.68.130.132,9446,167.235.145.223,443,651,5366421,3479,294,21634,357,5344787,73.537037,1.608618,107590,26580764
172.68.130.132,40632,167.235.145.223,443,174,4106441,745,46,4615,128,4101826,1.642298,61.399531,601,534443
172.68.130.135,60702,167.235.145.223,443,590,13022476,685,184,28529,406,12993947,1.446264,78.065207,2923,1331599
172.68.130.136,35116,167.235.145.223,443,223,4357229,1351,85,12861,138,4344368,8.886381,72.279792,1423,480839
172.68.130.136,56858,167.235.145.223,443,303,10123743,924,141,16718,162,10107025,2.88792,78.086671,1712,1035467
172.68.130.139,22578,167.235.145.223,443,731,9195442,3237,372,28361,359,9167081,61.633621,7.449826,30455,9844075
172.68.130.141,41768,167.235.145.223,443,425,9308768,1263,146,12794,279,9295974,7.691913,49.411951,2071,1505056
172.68.130.145,46260,167.235.145.223,443,258,9526760,2340,109,10352,149,9516408,25.707131,37.594621,2202,2025057
172.68.138.37,15576,167.235.145.223,443,6,427,2349,2,132,4,295,25.780532,29.729024,35,79
172.68.138.65,19612,167.235.145.223,443,6,427,1971,2,132,4,295,19.712165,29.794137,35,79
172.68.138.117,36428,167.235.145.223,443,319,2432142,3115,148,11108,171,2421034,55.414147,0.332032,267636,58332546
172.68.138.191,21756,167.235.145.223,443,6,427,1256,2,132,4,295,7.634868,29.828195,35,79
172.68.139.62,36718,167.235.145.223,443,323,2685513,3476,162,12032,161,2673481,73.365063,0.279677,344168,76473388
172.68.171.146,47716,167.235.145.223,443,159,3670268,123,86,18515,73,3651753,0.199806,78.078066,1897,374164
172.68.171.147,27540,167.235.145.223,443,399,11300695,1060,213,27915,186,11272780,5.010046,72.710832,3071,1240286
172.68.171.149,32550,167.235.145.223,443,631,23701292,479,261,28561,370,23672731,0.852357,79.374022,2878,2385942
172.68.171.151,45614,167.235.145.223,443,322,12105332,178,132,13963,190,12091369,0.294923,82.336002,1356,1174831
172.68.171.152,29428,167.235.145.223,443,380,11014400,842,187,34157,193,10980243,2.15204,77.8642,3509,1128142
172.68.171.152,54922,167.235.145.223,443,327,8303150,584,175,34087,152,8269063,1.112518,81.27637,3355,813920
172.68.171.154,13982,167.235.145.223,443,364,10991544,2248,190,16836,174,10974708,24.325141,54.097948,2489,1622938
172.69.43.142,10100,167.235.145.223,443,6,427,1890,2,132,4,295,18.345293,29.873003,35,79
172.69.43.146,19484,167.235.145.223,443,318,4597362,2981,140,11649,178,4585713,49.203641,18.048225,5163,2032648
172.69.43.153,42834,167.235.145.223,443,7,493,2263,3,198,4,295,24.536972,29.96157,52,78
172.69.43.154,52640,167.235.145.223,443,530,8254643,2620,240,19934,290,8234709,31.520543,28.026905,5689,2350515
172.69.43.182,51926,167.235.145.223,443,314,2498821,486,198,75962,116,2422859,0.866742,80.362951,7561,241191
172.69.43.183,60302,167.235.145.223,443,374,4869074,534,220,78100,154,4790974,0.998667,82.095588,7610,466867
172.69.43.186,37820,167.235.145.223,443,251,2525678,1846,118,10045,133,2515633,17.594846,60.902188,1319,330448
172.69.43.190,59042,167.235.145.223,443,285,2782658,2323,130,10106,155,2772552,25.53516,30.37349,2661,730255
172.69.43.196,62042,167.235.145.223,443,6,427,1251,2,132,4,295,7.559962,29.981231,35,78
172.69.43.216,43790,167.235.145.223,443,267,2073345,1951,127,9908,140,2063437,19.529604,60.09597,1318,274685
172.69.43.222,11074,167.235.145.223,443,427,7314866,3286,204,16618,223,7298248,65.177777,5.199428,25568,11229309
172.69.43.224,35148,167.235.145.223,443,296,2310291,3471,143,10968,153,2299323,73.233594,0.244584,358747,75207634
172.69.43.233,29568,167.235.145.223,443,254,2905490,3435,117,9979,137,2895511,71.632474,0.925915,86219,25017510
172.69.43.241,19664,167.235.145.223,443,513,9071014,2676,265,22082,248,9048932,34.610355,44.041997,4011,1643691
172.69.43.242,48422,167.235.145.223,443,258,160889,88,172,81207,86,79682,0.138163,82.128116,7910,7761
172.69.43.242,56162,167.235.145.223,443,255,159387,308,170,80571,85,78816,0.516447,81.07468,7950,7777
172.69.43.246,18154,167.235.145.223,443,272,3254826,3198,132,11943,140,3242883,59.621613,18.108222,5276,1432667
172.69.65.110,41724,167.235.145.223,443,903,2528133,1518,446,30924,457,2497209,11.876068,60.560592,4085,329879
172.69.65.114,50222,167.235.145.223,443,7,493,1237,3,198,4,295,7.405144,29.023969,54,81
172.69.65.133,44608,167.235.145.223,443,804,2407092,1861,380,26568,424,2380524,17.804629,60.53318,3511,314607
172.69.65.170,28244,167.235.145.223,443,882,2490533,3321,440,30528,442,2460005,65.890322,1.501945,162605,13103036
172.69.65.216,48902,167.235.145.223,443,827,2465818,3082,400,27888,427,2437930,53.818778,1.493151,149418,13061934
172.69.65.226,62064,167.235.145.223,443,7,493,1940,3,198,4,295,19.35983,29.026395,54,81
172.69.65.239,20930,167.235.145.223,443,761,2163148,2707,348,24456,413,2138692,35.879734,31.470139,6216,543675
172.69.67.4,20416,167.235.145.223,443,776,2221377,3564,366,25644,410,2195733,77.825885,1.442263,142243,12179376
172.69.67.47,64442,167.235.145.223,443,821,2203262,3205,412,28680,409,2174582,59.812274,1.478826,155150,11763828
172.69.67.53,52262,167.235.145.223,443,6,427,642,2,132,4,295,1.292312,29.047491,36,81
172.69.67.94,23086,167.235.145.223,443,797,2081155,2834,383,26766,414,2054389,41.880717,31.496248,6798,521811
172.69.67.96,40356,167.235.145.223,443,859,2721037,3447,399,27822,460,2693215,71.845432,1.496718,148709,14395310
172.69.67.119,31022,167.235.145.223,443,845,2533298,2575,423,29406,422,2503892,29.832631,31.562125,7453,634657
172.69.67.134,59164,167.235.145.223,443,799,2340439,2227,382,26700,417,2313739,23.845917,31.631065,6752,585181
172.69.67.160,13360,167.235.145.223,443,7,493,1592,3,198,4,295,13.257737,29.074578,54,81
172.69.67.167,10724,167.235.145.223,443,39,24391,1129,26,12350,13,12041,5.510284,72.145327,1369,1335
172.69.67.172,32008,167.235.145.223,443,7,493,2306,3,198,4,295,25.29002,29.035769,54,81
172.69.67.183,39720,167.235.145.223,443,864,2646051,2962,425,29538,439,2616513,47.800908,31.541688,7491,663632
172.69.70.32,58028,167.235.145.223,443,6,427,1492,2,132,4,295,11.436543,29.267768,36,80
172.69.70.42,42860,167.235.145.223,443,6,427,1842,2,132,4,295,17.444489,29.315152,36,80
172.69.70.58,56442,167.235.145.223,443,672,2072850,2811,307,21695,365,2051155,41.16657,31.293721,5546,524362
172.69.70.78,9102,167.235.145.223,443,772,2519432,1467,371,25919,401,2493513,11.084186,60.463429,3429,329920
172.69.70.92,41734,167.235.145.223,443,748,2481634,3372,365,25523,383,2456111,68.222919,1.25635,162521,15639660
172.69.70.93,37612,167.235.145.223,443,82,1191102,1011,41,3488,41,1187614,4.319189,60.117435,464,158039
172.69.70.104,40492,167.235.145.223,443,747,2460483,3058,351,24599,396,2435884,53.150942,1.256878,156572,15504346
172.69.70.108,24838,167.235.145.223,443,789,2529546,2533,387,26975,402,2502571,29.189968,31.313889,6891,639351
172.69.70.111,58964,167.235.145.223,443,207,2410685,1200,93,6920,114,2403765,6.820153,60.11935,920,319865
172.69.70.138,54810,167.235.145.223,443,6,427,1110,2,132,4,295,5.335963,29.320281,36,80
172.69.70.181,10644,167.235.145.223,443,775,2640122,2933,389,27107,386,2613015,47.10994,31.31866,6924,667465
172.69.70.197,47528,167.235.145.223,443,724,2287250,1360,354,24797,370,2262453,8.992925,60.463585,3280,299347
172.69.70.205,35888,167.235.145.223,443,6,427,2208,2,132,4,295,23.520519,29.277826,36,80
172.69.70.205,43056,167.235.145.223,443,788,2716296,3495,386,26909,402,2689387,74.103581,1.257011,171257,17116076
172.69.70.223,36582,167.235.145.223,443,703,2334048,2166,316,22289,387,2311759,23.080877,31.260565,5704,591610
172.69.71.10,42194,167.235.145.223,443,681,2097568,1248,308,21761,373,2075807,7.53856,60.461987,2879,274659
172.69.71.42,50938,167.235.145.223,443,45,27321,993,30,13425,15,13896,3.994483,76.02243,1412,1462
172.69.71.44,60494,167.235.145.223,443,723,2196739,3181,355,24863,368,2171876,59.11479,1.296649,153398,13399931
172.69.71.71,19946,167.235.145.223,443,748,2484701,1094,356,24929,392,2459772,5.21549,60.466029,3298,325441
172.69.71.128,29360,167.235.145.223,443,873,4335455,2694,433,30793,440,4304662,35.134746,45.39279,5426,758651
172.69.71.161,43490,167.235.145.223,443,716,2401229,1812,330,23213,386,2378016,17.103419,60.464821,3071,314631
172.69.79.143,35096,167.235.145.223,443,42,25023,863,28,12054,14,12969,2.274562,78.113089,1234,1328
172.69.79.174,16282,167.235.145.223,443,328,2191721,3596,144,10904,184,2180817,80.052099,0.430766,202504,40501190
172.69.79.175,30070,167.235.145.223,443,330,2191852,3602,143,10837,187,2181015,80.469808,0.41894,206941,41648255
172.69.79.179,19930,167.235.145.223,443,363,2076547,823,169,12554,194,2063993,2.017124,60.177085,1668,274389
172.69.79.179,19940,167.235.145.223,443,240,2068428,873,103,8197,137,2060231,2.370715,60.094334,1091,274266
172.69.79.186,15274,167.235.145.223,443,6,427,2430,2,132,4,295,27.164488,29.715947,35,79
172.69.79.212,47314,167.235.145.223,443,7,493,1324,3,198,4,295,8.392371,29.994497,52,78
172.69.79.221,42880,167.235.145.223,443,315,4313628,3245,143,11586,172,4302042,62.041781,0.376537,246159,91402268
172.69.79.239,59782,167.235.145.223,443,357,2612500,2999,156,11696,201,2600804,50.035801,30.44051,3073,683511
172.69.79.239,59786,167.235.145.223,443,275,2607088,3008,127,9781,148,2597307,50.416083,30.251166,2586,686864
172.69.79.243,33064,167.235.145.223,443,479,9919947,2372,220,18165,259,9901782,26.001153,48.434928,3000,1635477
172.69.150.9,46096,167.235.145.223,443,197,4316696,2542,88,9111,109,4307585,29.231545,33.491342,2176,1028942
172.69.150.25,48828,167.235.145.223,443,234,9054685,1292,90,8694,144,9045991,7.977366,66.462009,1046,1088861
172.69.150.28,35060,167.235.145.223,443,237,149411,439,158,76225,79,73186,0.775986,80.15146,7608,7304
172.69.150.29,51386,167.235.145.223,443,240,151836,165,160,77718,80,74118,0.269196,81.09934,7666,7311
172.69.150.36,16520,167.235.145.223,443,238,4586026,2156,109,9563,129,4576463,22.986972,30.497755,2508,1200472
172.69.150.37,29230,167.235.145.223,443,183,2299608,2159,88,7090,95,2292518,23.022978,60.027587,944,305528
172.69.150.51,29754,167.235.145.223,443,6,427,2415,2,132,4,295,26.708748,29.97566,35,78
172.69.150.52,43754,167.235.145.223,443,274,6455130,3156,121,11238,153,6443892,58.016814,1.866341,48171,27621498
